part_id,hh_id,part_age,part_gender
1875,Mo08HH1875,14,F
1876,Mo08HH1876,28,M
1877,Mo08HH1877,,
1878,Mo08HH1878,50,F
1879,Mo08HH1879,44,F
1880,Mo08HH1880,47,F
1881,Mo08HH1881,72,F
1882,Mo08HH1882,70,F
1883,Mo08HH1883,37,M
1884,Mo08HH1884,28,F
1885,Mo08HH1885,31,M
1886,Mo08HH1886,22,F
1887,Mo08HH1887,51,F
1888,Mo08HH1888,23,F
1889,Mo08HH1889,49,M
1890,Mo08HH1890,19,M
1891,Mo08HH1891,41,M
1892,Mo08HH1892,50,M
1893,Mo08HH1893,36,F
1894,Mo08HH1894,44,F
1895,Mo08HH1895,50,F
1896,Mo08HH1896,28,F
1897,Mo08HH1897,38,M
1898,Mo08HH1898,19,F
1899,Mo08HH1899,21,M
1900,Mo08HH1900,24,M
1901,Mo08HH1901,,
1902,Mo08HH1902,39,M
1903,Mo08HH1903,54,F
1904,Mo08HH1904,23,F
1905,Mo08HH1905,20,M
1906,Mo08HH1906,45,F
1907,Mo08HH1907,61,F
1908,Mo08HH1908,64,F
1909,Mo08HH1909,50,F
1910,Mo08HH1910,62,M
1911,Mo08HH1911,45,F
1912,Mo08HH1912,26,M
1913,Mo08HH1913,19,F
1914,Mo08HH1914,61,F
1915,Mo08HH1915,54,F
1916,Mo08HH1916,14,F
1917,Mo08HH1917,26,M
1918,Mo08HH1918,47,M
1919,Mo08HH1919,16,F
1920,Mo08HH1920,,
1921,Mo08HH1921,14,M
1922,Mo08HH1922,44,F
1923,Mo08HH1923,53,F
1924,Mo08HH1924,18,F
1925,Mo08HH1925,18,F
1926,Mo08HH1926,19,F
1927,Mo08HH1927,68,M
1928,Mo08HH1928,57,F
1929,Mo08HH1929,58,F
1930,Mo08HH1930,,F
1931,Mo08HH1931,43,F
1932,Mo08HH1932,,M
1933,Mo08HH1933,43,F
1934,Mo08HH1934,,
1935,Mo08HH1935,19,M
1936,Mo08HH1936,17,M
1937,Mo08HH1937,14,M
1938,Mo08HH1938,59,F
1939,Mo08HH1939,,
1940,Mo08HH1940,55,F
1941,Mo08HH1941,25,M
1942,Mo08HH1942,,
1943,Mo08HH1943,59,M
1944,Mo08HH1944,27,F
1945,Mo08HH1945,58,F
1946,Mo08HH1946,32,F
1947,Mo08HH1947,,F
1948,Mo08HH1948,62,F
1949,Mo08HH1949,27,F
1950,Mo08HH1950,57,F
1951,Mo08HH1951,40,F
1952,Mo08HH1952,18,F
1953,Mo08HH1953,26,F
1954,Mo08HH1954,45,F
1955,Mo08HH1955,62,M
1956,Mo08HH1956,61,M
1957,Mo08HH1957,40,M
1958,Mo08HH1958,56,M
1959,Mo08HH1959,38,F
1960,Mo08HH1960,34,F
1961,Mo08HH1961,39,F
1962,Mo08HH1962,62,F
1963,Mo08HH1963,62,F
1964,Mo08HH1964,18,F
1965,Mo08HH1965,54,M
1966,Mo08HH1966,,
1967,Mo08HH1967,41,F
1968,Mo08HH1968,39,F
1969,Mo08HH1969,15,F
1970,Mo08HH1970,46,M
1971,Mo08HH1971,49,F
1972,Mo08HH1972,14,M
1973,Mo08HH1973,22,M
1974,Mo08HH1974,35,M
1975,Mo08HH1975,61,M
1976,Mo08HH1976,62,M
1977,Mo08HH1977,36,M
1978,Mo08HH1978,58,M
1979,Mo08HH1979,25,M
1980,Mo08HH1980,42,M
1981,Mo08HH1981,59,M
1982,Mo08HH1982,69,F
1983,Mo08HH1983,25,M
1984,Mo08HH1984,36,F
1985,Mo08HH1985,34,M
1986,Mo08HH1986,63,F
1987,Mo08HH1987,17,M
1988,Mo08HH1988,22,M
1989,Mo08HH1989,16,F
1990,Mo08HH1990,,
1991,Mo08HH1991,53,F
1992,Mo08HH1992,32,M
1993,Mo08HH1993,32,F
1994,Mo08HH1994,39,F
1995,Mo08HH1995,69,F
1996,Mo08HH1996,63,F
1997,Mo08HH1997,31,F
1998,Mo08HH1998,55,M
1999,Mo08HH1999,62,F
2000,Mo08HH2000,49,M
2001,Mo08HH2001,58,F
2002,Mo08HH2002,18,F
2003,Mo08HH2003,64,M
2004,Mo08HH2004,34,F
2005,Mo08HH2005,59,M
2006,Mo08HH2006,55,F
2007,Mo08HH2007,18,M
2008,Mo08HH2008,25,F
2009,Mo08HH2009,16,M
2010,Mo08HH2010,22,F
2011,Mo08HH2011,,
2012,Mo08HH2012,,
2013,Mo08HH2013,68,M
2014,Mo08HH2014,54,F
2015,Mo08HH2015,64,M
2016,Mo08HH2016,68,M
2017,Mo08HH2017,68,F
2018,Mo08HH2018,66,M
2019,Mo08HH2019,72,M
2020,Mo08HH2020,44,F
2021,Mo08HH2021,72,F
2022,Mo08HH2022,26,F
2023,Mo08HH2023,68,M
2024,Mo08HH2024,56,F
2025,Mo08HH2025,54,F
2026,Mo08HH2026,33,M
2027,Mo08HH2027,45,M
2028,Mo08HH2028,39,M
2029,Mo08HH2029,47,F
2030,Mo08HH2030,44,F
2031,Mo08HH2031,67,F
2032,Mo08HH2032,69,F
2033,Mo08HH2033,56,F
2034,Mo08HH2034,46,F
2035,Mo08HH2035,,
2036,Mo08HH2036,30,F
2037,Mo08HH2037,47,F
2038,Mo08HH2038,42,F
2039,Mo08HH2039,62,F
2040,Mo08HH2040,17,F
2041,Mo08HH2041,22,F
2042,Mo08HH2042,18,M
2043,Mo08HH2043,57,F
2044,Mo08HH2044,45,F
2045,Mo08HH2045,48,M
2046,Mo08HH2046,24,M
2047,Mo08HH2047,31,F
2048,Mo08HH2048,83,F
2049,Mo08HH2049,32,M
2050,Mo08HH2050,53,M
2051,Mo08HH2051,65,M
2052,Mo08HH2052,55,F
2053,Mo08HH2053,53,F
2054,Mo08HH2054,71,M
2055,Mo08HH2055,25,M
2056,Mo08HH2056,22,M
2057,Mo08HH2057,21,M
2058,Mo08HH2058,64,M
2059,Mo08HH2059,22,M
2060,Mo08HH2060,20,F
2061,Mo08HH2061,27,F
2062,Mo08HH2062,23,M
2063,Mo08HH2063,29,M
2064,Mo08HH2064,38,F
2065,Mo08HH2065,38,F
2066,Mo08HH2066,27,F
2067,Mo08HH2067,63,F
2068,Mo08HH2068,59,M
2069,Mo08HH2069,16,M
2070,Mo08HH2070,60,F
2071,Mo08HH2071,22,M
2072,Mo08HH2072,27,F
2073,Mo08HH2073,21,F
2074,Mo08HH2074,39,F
2075,Mo08HH2075,54,F
2076,Mo08HH2076,45,F
2077,Mo08HH2077,24,M
2078,Mo08HH2078,82,F
2079,Mo08HH2079,73,M
2080,Mo08HH2080,68,F
2081,Mo08HH2081,66,F
2082,Mo08HH2082,36,M
2083,Mo08HH2083,25,F
2084,Mo08HH2084,35,F
2085,Mo08HH2085,23,F
2086,Mo08HH2086,42,F
2087,Mo08HH2087,45,M
2088,Mo08HH2088,64,F
2089,Mo08HH2089,19,F
2090,Mo08HH2090,59,M
2091,Mo08HH2091,60,F
2092,Mo08HH2092,41,F
2093,Mo08HH2093,80,F
2094,Mo08HH2094,68,F
2095,Mo08HH2095,66,M
2096,Mo08HH2096,16,F
2097,Mo08HH2097,27,F
2098,Mo08HH2098,75,F
2099,Mo08HH2099,67,F
2100,Mo08HH2100,56,M
2101,Mo08HH2101,16,M
2102,Mo08HH2102,42,M
2103,Mo08HH2103,26,M
2104,Mo08HH2104,56,M
2105,Mo08HH2105,54,F
2106,Mo08HH2106,53,M
2107,Mo08HH2107,66,M
2108,Mo08HH2108,23,M
2109,Mo08HH2109,23,M
2110,Mo08HH2110,32,M
2111,Mo08HH2111,38,F
2112,Mo08HH2112,22,M
2113,Mo08HH2113,21,F
2114,Mo08HH2114,61,F
2115,Mo08HH2115,31,M
2116,Mo08HH2116,72,M
2117,Mo08HH2117,39,F
2118,Mo08HH2118,45,F
2119,Mo08HH2119,54,F
2120,Mo08HH2120,24,F
2121,Mo08HH2121,18,M
2122,Mo08HH2122,,F
2123,Mo08HH2123,51,M
2124,Mo08HH2124,48,F
2125,Mo08HH2125,16,M
2126,Mo08HH2126,18,M
2127,Mo08HH2127,24,M
2128,Mo08HH2128,23,M
2129,Mo08HH2129,81,F
2130,Mo08HH2130,17,M
2131,Mo08HH2131,16,M
2132,Mo08HH2132,22,F
2133,Mo08HH2133,68,F
2134,Mo08HH2134,19,M
2135,Mo08HH2135,15,M
2136,Mo08HH2136,35,M
2137,Mo08HH2137,54,F
2138,Mo08HH2138,54,F
2139,Mo08HH2139,28,M
2140,Mo08HH2140,24,F
2141,Mo08HH2141,45,M
2142,Mo08HH2142,20,F
2143,Mo08HH2143,60,M
2144,Mo08HH2144,41,F
2145,Mo08HH2145,54,F
2146,Mo08HH2146,72,F
2147,Mo08HH2147,30,M
2148,Mo08HH2148,21,F
2149,Mo08HH2149,22,F
2150,Mo08HH2150,26,M
2151,Mo08HH2151,60,F
2152,Mo08HH2152,27,M
2153,Mo08HH2153,69,M
2154,Mo08HH2154,44,F
2155,Mo08HH2155,55,F
2156,Mo08HH2156,20,F
2157,Mo08HH2157,75,F
2158,Mo08HH2158,41,F
2159,Mo08HH2159,29,F
2160,Mo08HH2160,,
2161,Mo08HH2161,,F
2162,Mo08HH2162,23,M
2163,Mo08HH2163,70,F
2164,Mo08HH2164,42,M
2165,Mo08HH2165,,
2166,Mo08HH2166,63,F
2167,Mo08HH2167,39,F
2168,Mo08HH2168,20,F
2169,Mo08HH2169,36,M
2170,Mo08HH2170,,
2171,Mo08HH2171,15,M
2172,Mo08HH2172,57,M
2173,Mo08HH2173,17,F
2174,Mo08HH2174,15,F
2175,Mo08HH2175,40,M
2176,Mo08HH2176,68,F
2177,Mo08HH2177,31,F
2178,Mo08HH2178,31,M
2179,Mo08HH2179,50,M
2180,Mo08HH2180,61,M
2181,Mo08HH2181,30,M
2182,Mo08HH2182,54,F
2183,Mo08HH2183,,F
2184,Mo08HH2184,55,F
2185,Mo08HH2185,70,M
2186,Mo08HH2186,,
2187,Mo08HH2187,71,F
2188,Mo08HH2188,37,F
2189,Mo08HH2189,76,M
2190,Mo08HH2190,33,F
2191,Mo08HH2191,25,F
2192,Mo08HH2192,16,M
2193,Mo08HH2193,41,F
2194,Mo08HH2194,47,F
2195,Mo08HH2195,19,F
2196,Mo08HH2196,3,F
2197,Mo08HH2197,45,M
2198,Mo08HH2198,20,M
2199,Mo08HH2199,20,F
2200,Mo08HH2200,29,F
2201,Mo08HH2201,79,M
2202,Mo08HH2202,44,F
2203,Mo08HH2203,64,M
2204,Mo08HH2204,54,F
2205,Mo08HH2205,46,F
2206,Mo08HH2206,32,F
2207,Mo08HH2207,73,M
2208,Mo08HH2208,56,F
2209,Mo08HH2209,11,F
2210,Mo08HH2210,67,M
2211,Mo08HH2211,39,F
2212,Mo08HH2212,16,F
2213,Mo08HH2213,2,F
2214,Mo08HH2214,42,F
2215,Mo08HH2215,44,F
2216,Mo08HH2216,12,M
2217,Mo08HH2217,51,F
2218,Mo08HH2218,66,M
2219,Mo08HH2219,51,M
2220,Mo08HH2220,19,F
2221,Mo08HH2221,60,M
2222,Mo08HH2222,48,F
2223,Mo08HH2223,43,F
2224,Mo08HH2224,21,F
2225,Mo08HH2225,37,F
2226,Mo08HH2226,57,F
2227,Mo08HH2227,2,M
2228,Mo08HH2228,59,F
2229,Mo08HH2229,16,F
2230,Mo08HH2230,42,F
2231,Mo08HH2231,40,F
2232,Mo08HH2232,8,M
2233,Mo08HH2233,18,M
2234,Mo08HH2234,42,F
2235,Mo08HH2235,57,M
2236,Mo08HH2236,49,F
2237,Mo08HH2237,47,M
2238,Mo08HH2238,36,M
2239,Mo08HH2239,38,M
2240,Mo08HH2240,4,F
2241,Mo08HH2241,67,F
2242,Mo08HH2242,55,M
2243,Mo08HH2243,42,M
2244,Mo08HH2244,64,M
2245,Mo08HH2245,21,M
2246,Mo08HH2246,69,M
2247,Mo08HH2247,53,F
2248,Mo08HH2248,61,M
2249,Mo08HH2249,6,M
2250,Mo08HH2250,3,F
2251,Mo08HH2251,66,M
2252,Mo08HH2252,63,F
2253,Mo08HH2253,34,F
2254,Mo08HH2254,77,F
2255,Mo08HH2255,42,F
2256,Mo08HH2256,52,F
2257,Mo08HH2257,58,F
2258,Mo08HH2258,54,F
2259,Mo08HH2259,46,F
2260,Mo08HH2260,55,M
2261,Mo08HH2261,8,M
2262,Mo08HH2262,46,F
2263,Mo08HH2263,8,F
2264,Mo08HH2264,66,M
2265,Mo08HH2265,23,F
2266,Mo08HH2266,57,F
2267,Mo08HH2267,59,F
2268,Mo08HH2268,29,F
2269,Mo08HH2269,10,F
2270,Mo08HH2270,41,F
2271,Mo08HH2271,32,M
2272,Mo08HH2272,60,F
2273,Mo08HH2273,63,M
2274,Mo08HH2274,61,M
2275,Mo08HH2275,57,F
2276,Mo08HH2276,76,M
2277,Mo08HH2277,37,F
2278,Mo08HH2278,67,F
2279,Mo08HH2279,54,F
2280,Mo08HH2280,49,F
2281,Mo08HH2281,44,F
2282,Mo08HH2282,48,M
2283,Mo08HH2283,2,M
2284,Mo08HH2284,5,F
2285,Mo08HH2285,25,F
2286,Mo08HH2286,36,M
2287,Mo08HH2287,36,F
2288,Mo08HH2288,76,F
2289,Mo08HH2289,30,M
2290,Mo08HH2290,53,F
2291,Mo08HH2291,53,F
2292,Mo08HH2292,15,F
2293,Mo08HH2293,35,M
2294,Mo08HH2294,31,F
2295,Mo08HH2295,43,M
2296,Mo08HH2296,51,F
2297,Mo08HH2297,44,F
2298,Mo08HH2298,78,M
2299,Mo08HH2299,63,M
2300,Mo08HH2300,63,F
2301,Mo08HH2301,49,F
2302,Mo08HH2302,30,M
2303,Mo08HH2303,64,M
2304,Mo08HH2304,41,M
2305,Mo08HH2305,60,F
2306,Mo08HH2306,53,M
2307,Mo08HH2307,14,F
2308,Mo08HH2308,26,M
2309,Mo08HH2309,2,M
2310,Mo08HH2310,46,F
2311,Mo08HH2311,45,F
2312,Mo08HH2312,33,F
2313,Mo08HH2313,15,M
2314,Mo08HH2314,55,F
2315,Mo08HH2315,1,F
2316,Mo08HH2316,57,M
2317,Mo08HH2317,12,F
2318,Mo08HH2318,26,M
2319,Mo08HH2319,45,F
2320,Mo08HH2320,60,M
2321,Mo08HH2321,37,M
2322,Mo08HH2322,64,M
2323,Mo08HH2323,18,F
2324,Mo08HH2324,58,M
2325,Mo08HH2325,2,M
2326,Mo08HH2326,52,M
2327,Mo08HH2327,46,F
2328,Mo08HH2328,39,M
2329,Mo08HH2329,49,M
2330,Mo08HH2330,3,F
2331,Mo08HH2331,15,F
2332,Mo08HH2332,17,M
2333,Mo08HH2333,7,M
2334,Mo08HH2334,31,F
2335,Mo08HH2335,65,M
2336,Mo08HH2336,52,F
2337,Mo08HH2337,8,M
2338,Mo08HH2338,64,F
2339,Mo08HH2339,38,F
2340,Mo08HH2340,13,F
2341,Mo08HH2341,37,F
2342,Mo08HH2342,48,F
2343,Mo08HH2343,46,F
2344,Mo08HH2344,18,M
2345,Mo08HH2345,17,F
2346,Mo08HH2346,58,M
2347,Mo08HH2347,40,F
2348,Mo08HH2348,15,M
2349,Mo08HH2349,56,F
2350,Mo08HH2350,22,F
2351,Mo08HH2351,38,F
2352,Mo08HH2352,44,F
2353,Mo08HH2353,15,M
2354,Mo08HH2354,26,F
2355,Mo08HH2355,22,F
2356,Mo08HH2356,47,M
2357,Mo08HH2357,48,F
2358,Mo08HH2358,33,F
2359,Mo08HH2359,74,M
2360,Mo08HH2360,58,M
2361,Mo08HH2361,44,F
2362,Mo08HH2362,61,F
2363,Mo08HH2363,53,F
2364,Mo08HH2364,71,F
2365,Mo08HH2365,49,F
2366,Mo08HH2366,63,M
2367,Mo08HH2367,15,F
2368,Mo08HH2368,61,F
2369,Mo08HH2369,40,F
2370,Mo08HH2370,58,M
2371,Mo08HH2371,58,F
2372,Mo08HH2372,25,F
2373,Mo08HH2373,30,F
2374,Mo08HH2374,52,F
2375,Mo08HH2375,41,F
2376,Mo08HH2376,5,M
2377,Mo08HH2377,4,M
2378,Mo08HH2378,3,M
2379,Mo08HH2379,1,F
2380,Mo08HH2380,30,F
2381,Mo08HH2381,20,F
2382,Mo08HH2382,70,F
2383,Mo08HH2383,9,M
2384,Mo08HH2384,19,F
2385,Mo08HH2385,62,M
2386,Mo08HH2386,42,F
2387,Mo08HH2387,12,M
2388,Mo08HH2388,75,M
2389,Mo08HH2389,33,M
2390,Mo08HH2390,49,M
2391,Mo08HH2391,3,M
2392,Mo08HH2392,68,F
2393,Mo08HH2393,17,F
2394,Mo08HH2394,13,M
2395,Mo08HH2395,59,F
2396,Mo08HH2396,46,M
2397,Mo08HH2397,17,F
2398,Mo08HH2398,11,F
2399,Mo08HH2399,28,M
2400,Mo08HH2400,14,F
2401,Mo08HH2401,17,F
2402,Mo08HH2402,2,F
2403,Mo08HH2403,66,F
2404,Mo08HH2404,25,F
2405,Mo08HH2405,33,F
2406,Mo08HH2406,26,F
2407,Mo08HH2407,63,F
2408,Mo08HH2408,26,F
2409,Mo08HH2409,46,M
2410,Mo08HH2410,48,F
2411,Mo08HH2411,7,F
2412,Mo08HH2412,41,F
2413,Mo08HH2413,13,F
2414,Mo08HH2414,18,M
2415,Mo08HH2415,38,F
2416,Mo08HH2416,18,F
2417,Mo08HH2417,57,M
2418,Mo08HH2418,31,F
2419,Mo08HH2419,46,F
2420,Mo08HH2420,72,F
2421,Mo08HH2421,66,F
2422,Mo08HH2422,65,F
2423,Mo08HH2423,36,F
2424,Mo08HH2424,62,M
2425,Mo08HH2425,10,M
2426,Mo08HH2426,47,F
2427,Mo08HH2427,54,F
2428,Mo08HH2428,22,F
2429,Mo08HH2429,2,F
2430,Mo08HH2430,11,F
2431,Mo08HH2431,16,F
2432,Mo08HH2432,44,F
2433,Mo08HH2433,43,F
2434,Mo08HH2434,6,F
2435,Mo08HH2435,11,F
2436,Mo08HH2436,20,F
2437,Mo08HH2437,65,M
2438,Mo08HH2438,58,F
2439,Mo08HH2439,3,F
2440,Mo08HH2440,58,F
2441,Mo08HH2441,36,F
2442,Mo08HH2442,80,M
2443,Mo08HH2443,7,F
2444,Mo08HH2444,39,F
2445,Mo08HH2445,57,F
2446,Mo08HH2446,38,F
2447,Mo08HH2447,11,M
2448,Mo08HH2448,34,F
2449,Mo08HH2449,38,F
2450,Mo08HH2450,21,F
2451,Mo08HH2451,4,M
2452,Mo08HH2452,63,M
2453,Mo08HH2453,19,M
2454,Mo08HH2454,59,F
2455,Mo08HH2455,76,M
2456,Mo08HH2456,34,F
2457,Mo08HH2457,44,F
2458,Mo08HH2458,48,F
2459,Mo08HH2459,1,F
2460,Mo08HH2460,16,F
2461,Mo08HH2461,48,M
2462,Mo08HH2462,27,F
2463,Mo08HH2463,57,F
2464,Mo08HH2464,1,M
2465,Mo08HH2465,26,M
2466,Mo08HH2466,70,M
2467,Mo08HH2467,5,F
2468,Mo08HH2468,35,F
2469,Mo08HH2469,64,M
2470,Mo08HH2470,23,F
2471,Mo08HH2471,19,F
2472,Mo08HH2472,53,M
2473,Mo08HH2473,15,M
2474,Mo08HH2474,20,M
2475,Mo08HH2475,26,F
2476,Mo08HH2476,58,F
2477,Mo08HH2477,11,F
2478,Mo08HH2478,42,F
2479,Mo08HH2479,14,F
2480,Mo08HH2480,1,F
2481,Mo08HH2481,21,M
2482,Mo08HH2482,54,F
2483,Mo08HH2483,6,F
2484,Mo08HH2484,2,M
2485,Mo08HH2485,34,M
2486,Mo08HH2486,62,M
2487,Mo08HH2487,51,F
2488,Mo08HH2488,58,F
2489,Mo08HH2489,40,F
2490,Mo08HH2490,57,F
2491,Mo08HH2491,63,M
2492,Mo08HH2492,20,F
2493,Mo08HH2493,11,F
2494,Mo08HH2494,64,M
2495,Mo08HH2495,37,F
2496,Mo08HH2496,51,F
2497,Mo08HH2497,72,F
2498,Mo08HH2498,70,F
2499,Mo08HH2499,15,M
2500,Mo08HH2500,7,M
2501,Mo08HH2501,70,F
2502,Mo08HH2502,34,F
2503,Mo08HH2503,15,F
2504,Mo08HH2504,11,F
2505,Mo08HH2505,29,M
2506,Mo08HH2506,49,F
2507,Mo08HH2507,58,F
2508,Mo08HH2508,10,M
2509,Mo08HH2509,2,F
2510,Mo08HH2510,19,F
2511,Mo08HH2511,7,M
2512,Mo08HH2512,12,F
2513,Mo08HH2513,36,F
2514,Mo08HH2514,67,F
2515,Mo08HH2515,11,F
2516,Mo08HH2516,28,F
2517,Mo08HH2517,80,F
2518,Mo08HH2518,36,F
2519,Mo08HH2519,54,M
2520,Mo08HH2520,10,F
2521,Mo08HH2521,72,M
2522,Mo08HH2522,18,F
2523,Mo08HH2523,47,F
2524,Mo08HH2524,3,F
2525,Mo08HH2525,13,M
2526,Mo08HH2526,52,M
2527,Mo08HH2527,8,M
2528,Mo08HH2528,39,M
2529,Mo08HH2529,60,M
2530,Mo08HH2530,2,F
2531,Mo08HH2531,0,F
2532,Mo08HH2532,46,M
2533,Mo08HH2533,64,F
2534,Mo08HH2534,38,F
2535,Mo08HH2535,61,M
2536,Mo08HH2536,54,F
2537,Mo08HH2537,73,F
2538,Mo08HH2538,49,M
2539,Mo08HH2539,42,F
2540,Mo08HH2540,36,F
2541,Mo08HH2541,40,M
2542,Mo08HH2542,15,M
2543,Mo08HH2543,39,M
2544,Mo08HH2544,33,F
2545,Mo08HH2545,40,F
2546,Mo08HH2546,76,F
2547,Mo08HH2547,55,F
2548,Mo08HH2548,24,F
2549,Mo08HH2549,13,F
2550,Mo08HH2550,29,F
2551,Mo08HH2551,72,F
2552,Mo08HH2552,67,M
2553,Mo08HH2553,69,M
2554,Mo08HH2554,49,M
2555,Mo08HH2555,65,M
2556,Mo08HH2556,36,F
2557,Mo08HH2557,48,F
2558,Mo08HH2558,56,M
2559,Mo08HH2559,60,M
2560,Mo08HH2560,3,M
2561,Mo08HH2561,15,M
2562,Mo08HH2562,14,M
2563,Mo08HH2563,63,F
2564,Mo08HH2564,27,M
2565,Mo08HH2565,5,M
2566,Mo08HH2566,72,M
2567,Mo08HH2567,45,M
2568,Mo08HH2568,28,M
2569,Mo08HH2569,14,M
2570,Mo08HH2570,64,M
2571,Mo08HH2571,10,M
2572,Mo08HH2572,27,F
2573,Mo08HH2573,43,F
2574,Mo08HH2574,35,M
2575,Mo08HH2575,44,F
2576,Mo08HH2576,15,F
2577,Mo08HH2577,82,M
2578,Mo08HH2578,51,F
2579,Mo08HH2579,54,M
2580,Mo08HH2580,40,M
2581,Mo08HH2581,61,M
2582,Mo08HH2582,29,F
2583,Mo08HH2583,55,F
2584,Mo08HH2584,52,M
2585,Mo08HH2585,16,F
2586,Mo08HH2586,26,M
2587,Mo08HH2587,60,F
2588,Mo08HH2588,22,F
2589,Mo08HH2589,8,M
2590,Mo08HH2590,29,M
2591,Mo08HH2591,53,M
2592,Mo08HH2592,36,M
2593,Mo08HH2593,4,M
2594,Mo08HH2594,21,M
2595,Mo08HH2595,28,F
2596,Mo08HH2596,15,M
2597,Mo08HH2597,20,M
2598,Mo08HH2598,7,M
2599,Mo08HH2599,27,F
2600,Mo08HH2600,57,M
2601,Mo08HH2601,27,F
2602,Mo08HH2602,61,F
2603,Mo08HH2603,54,F
2604,Mo08HH2604,45,M
2605,Mo08HH2605,5,M
2606,Mo08HH2606,16,F
2607,Mo08HH2607,14,F
2608,Mo08HH2608,11,M
2609,Mo08HH2609,23,M
2610,Mo08HH2610,33,F
2611,Mo08HH2611,67,F
2612,Mo08HH2612,1,M
2613,Mo08HH2613,60,M
2614,Mo08HH2614,4,M
2615,Mo08HH2615,58,F
2616,Mo08HH2616,58,M
2617,Mo08HH2617,0,M
2618,Mo08HH2618,8,M
2619,Mo08HH2619,34,F
2620,Mo08HH2620,52,M
2621,Mo08HH2621,11,F
2622,Mo08HH2622,54,M
2623,Mo08HH2623,5,F
2624,Mo08HH2624,8,M
2625,Mo08HH2625,50,F
2626,Mo08HH2626,5,M
2627,Mo08HH2627,16,F
2628,Mo08HH2628,20,M
2629,Mo08HH2629,40,M
2630,Mo08HH2630,52,M
2631,Mo08HH2631,1,M
2632,Mo08HH2632,12,M
2633,Mo08HH2633,63,M
2634,Mo08HH2634,16,M
2635,Mo08HH2635,57,M
2636,Mo08HH2636,38,F
2637,Mo08HH2637,10,M
2638,Mo08HH2638,15,M
2639,Mo08HH2639,12,M
2640,Mo08HH2640,5,F
2641,Mo08HH2641,4,F
2642,Mo08HH2642,53,M
2643,Mo08HH2643,10,M
2644,Mo08HH2644,25,M
2645,Mo08HH2645,44,M
2646,Mo08HH2646,56,F
2647,Mo08HH2647,63,F
2648,Mo08HH2648,26,M
2649,Mo08HH2649,62,M
2650,Mo08HH2650,34,F
2651,Mo08HH2651,58,M
2652,Mo08HH2652,6,M
2653,Mo08HH2653,6,M
2654,Mo08HH2654,48,F
2655,Mo08HH2655,60,M
2656,Mo08HH2656,7,M
2657,Mo08HH2657,8,M
2658,Mo08HH2658,0,F
2659,Mo08HH2659,54,M
2660,Mo08HH2660,13,F
2661,Mo08HH2661,2,M
2662,Mo08HH2662,55,M
2663,Mo08HH2663,59,M
2664,Mo08HH2664,3,M
2665,Mo08HH2665,13,M
2666,Mo08HH2666,0,F
2667,Mo08HH2667,55,M
2668,Mo08HH2668,27,F
2669,Mo08HH2669,53,F
2670,Mo08HH2670,4,M
2671,Mo08HH2671,0,F
2672,Mo08HH2672,43,F
2673,Mo08HH2673,23,F
2674,Mo08HH2674,58,M
2675,Mo08HH2675,15,F
2676,Mo08HH2676,13,F
2677,Mo08HH2677,61,F
2678,Mo08HH2678,13,F
2679,Mo08HH2679,55,F
2680,Mo08HH2680,44,M
2681,Mo08HH2681,0,M
2682,Mo08HH2682,6,M
2683,Mo08HH2683,16,F
2684,Mo08HH2684,14,M
2685,Mo08HH2685,6,M
2686,Mo08HH2686,0,M
2687,Mo08HH2687,1,M
2688,Mo08HH2688,8,M
2689,Mo08HH2689,0,M
2690,Mo08HH2690,11,M
2691,Mo08HH2691,1,F
2692,Mo08HH2692,45,F
2693,Mo08HH2693,5,M
2694,Mo08HH2694,52,F
2695,Mo08HH2695,59,M
2696,Mo08HH2696,4,F
2697,Mo08HH2697,12,M
2698,Mo08HH2698,13,M
2699,Mo08HH2699,64,F
2700,Mo08HH2700,19,F
2701,Mo08HH2701,17,M
2702,Mo08HH2702,42,M
2703,Mo08HH2703,10,M
2704,Mo08HH2704,21,F
2705,Mo08HH2705,28,F
2706,Mo08HH2706,1,M
2707,Mo08HH2707,22,F
2708,Mo08HH2708,49,M
2709,Mo08HH2709,57,M
2710,Mo08HH2710,40,M
2711,Mo08HH2711,30,F
2712,Mo08HH2712,11,F
2713,Mo08HH2713,19,F
2714,Mo08HH2714,6,F
2715,Mo08HH2715,50,M
2716,Mo08HH2716,14,F
2717,Mo08HH2717,41,F
2718,Mo08HH2718,31,F
2719,Mo08HH2719,23,M
2720,Mo08HH2720,62,F
2721,Mo08HH2721,0,F
2722,Mo08HH2722,40,M
2723,Mo08HH2723,16,M
2724,Mo08HH2724,7,M
2725,Mo08HH2725,13,M
2726,Mo08HH2726,34,M
2727,Mo08HH2727,2,M
2728,Mo08HH2728,42,M
2729,Mo08HH2729,27,F
2730,Mo08HH2730,62,F
2731,Mo08HH2731,52,M
2732,Mo08HH2732,8,F
2733,Mo08HH2733,8,F
2734,Mo08HH2734,6,F
2735,Mo08HH2735,20,M
2736,Mo08HH2736,12,M
2737,Mo08HH2737,14,M
2738,Mo08HH2738,26,F
2739,Mo08HH2739,64,F
2740,Mo08HH2740,64,F
2741,Mo08HH2741,12,M
2742,Mo08HH2742,58,F
2743,Mo08HH2743,62,M
2744,Mo08HH2744,32,F
2745,Mo08HH2745,46,F
2746,Mo08HH2746,58,M
2747,Mo08HH2747,19,M
2748,Mo08HH2748,44,F
2749,Mo08HH2749,11,F
2750,Mo08HH2750,6,M
