hh_id,country,hh_size
Mo08HH2069,DE,4
Mo08HH2070,DE,2
Mo08HH2071,DE,2
Mo08HH2072,DE,2
Mo08HH2073,DE,3
Mo08HH2074,DE,3
Mo08HH2075,DE,2
Mo08HH2076,DE,4
Mo08HH2077,DE,1
Mo08HH2078,DE,1
Mo08HH2079,DE,2
Mo08HH2080,DE,2
Mo08HH2081,DE,2
Mo08HH2082,DE,2
Mo08HH2083,DE,3
Mo08HH2084,DE,3
Mo08HH2085,DE,2
Mo08HH2086,DE,6
Mo08HH2087,DE,6
Mo08HH2088,DE,1
Mo08HH2089,DE,4
Mo08HH2090,DE,3
Mo08HH2091,DE,2
Mo08HH2092,DE,2
Mo08HH2093,DE,2
Mo08HH2094,DE,2
Mo08HH2095,DE,2
Mo08HH2096,DE,2
Mo08HH2097,DE,2
Mo08HH2098,DE,1
Mo08HH2099,DE,1
Mo08HH2100,DE,2
Mo08HH2101,DE,3
Mo08HH2102,DE,4
Mo08HH2103,DE,2
Mo08HH2104,DE,1
Mo08HH2105,DE,2
Mo08HH2106,DE,2
Mo08HH2107,DE,2
Mo08HH2108,DE,2
Mo08HH2109,DE,1
Mo08HH2110,DE,3
Mo08HH2111,DE,1
Mo08HH2112,DE,3
Mo08HH2113,DE,4
Mo08HH2114,DE,2
Mo08HH2115,DE,2
Mo08HH2116,DE,2
Mo08HH2117,DE,2
Mo08HH2118,DE,2
Mo08HH2119,DE,1
Mo08HH2120,DE,2
Mo08HH2121,DE,1
Mo08HH2122,DE,3
Mo08HH2123,DE,2
Mo08HH2124,DE,1
Mo08HH2125,DE,4
Mo08HH2126,DE,1
Mo08HH2127,DE,5
Mo08HH2128,DE,3
Mo08HH2129,DE,1
Mo08HH2130,DE,3
Mo08HH2131,DE,3
Mo08HH2132,DE,2
Mo08HH2133,DE,2
Mo08HH2134,DE,2
Mo08HH2135,DE,3
Mo08HH2136,DE,1
Mo08HH2137,DE,2
Mo08HH2138,DE,3
Mo08HH2139,DE,1
Mo08HH2140,DE,1
Mo08HH2141,DE,3
Mo08HH2142,DE,4
Mo08HH2143,DE,1
Mo08HH2144,DE,3
Mo08HH2145,DE,3
Mo08HH2146,DE,1
Mo08HH2147,DE,1
Mo08HH2148,DE,1
Mo08HH2149,DE,2
Mo08HH2150,DE,1
Mo08HH2151,DE,1
Mo08HH2152,DE,2
Mo08HH2153,DE,2
Mo08HH2154,DE,3
Mo08HH2155,DE,2
Mo08HH2156,DE,2
Mo08HH2157,DE,2
Mo08HH2158,DE,2
Mo08HH2159,DE,3
Mo08HH2160,DE,4
Mo08HH2161,DE,4
Mo08HH2162,DE,2
Mo08HH2163,DE,2
Mo08HH2164,DE,1
Mo08HH2165,DE,4
Mo08HH2166,DE,2
Mo08HH2167,DE,3
Mo08HH2168,DE,4
Mo08HH2169,DE,2
Mo08HH2170,DE,2
Mo08HH2171,DE,3
Mo08HH2172,DE,2
Mo08HH2173,DE,3
Mo08HH2174,DE,4
Mo08HH2175,DE,1
Mo08HH2176,DE,2
Mo08HH2177,DE,4
Mo08HH2178,DE,2
Mo08HH2179,DE,2
Mo08HH2180,DE,1
Mo08HH2181,DE,2
Mo08HH2182,DE,2
Mo08HH2183,DE,4
Mo08HH2184,DE,1
Mo08HH2185,DE,2
Mo08HH2186,DE,3
Mo08HH2187,LU,2
Mo08HH2188,LU,4
Mo08HH2189,LU,2
Mo08HH2190,LU,2
Mo08HH2191,LU,4
Mo08HH2192,LU,4
Mo08HH2193,LU,3
Mo08HH2194,LU,5
Mo08HH2195,LU,4
Mo08HH2196,LU,3
Mo08HH2197,LU,4
Mo08HH2198,LU,4
Mo08HH2199,LU,4
Mo08HH2200,LU,4
Mo08HH2201,LU,2
Mo08HH2202,LU,4
Mo08HH2203,LU,1
Mo08HH2204,LU,1
Mo08HH2205,LU,3
Mo08HH2206,LU,5
Mo08HH2207,LU,2
Mo08HH2208,LU,2
Mo08HH2209,LU,4
Mo08HH2210,LU,2
Mo08HH2211,LU,3
Mo08HH2212,LU,4
Mo08HH2213,LU,3
Mo08HH2214,LU,4
Mo08HH2215,LU,5
Mo08HH2216,LU,4
Mo08HH2217,LU,8
Mo08HH2218,LU,2
Mo08HH2219,LU,3
Mo08HH2220,LU,4
Mo08HH2221,LU,2
Mo08HH2222,LU,4
Mo08HH2223,LU,2
Mo08HH2224,LU,4
Mo08HH2225,LU,1
Mo08HH2226,LU,1
Mo08HH2227,LU,4
Mo08HH2228,LU,1
Mo08HH2229,LU,4
Mo08HH2230,LU,4
Mo08HH2231,LU,4
Mo08HH2232,LU,4
Mo08HH2233,LU,4
Mo08HH2234,LU,4
Mo08HH2235,LU,3
Mo08HH2236,LU,4
Mo08HH2237,LU,2
Mo08HH2238,LU,4
Mo08HH2239,LU,5
Mo08HH2240,LU,5
Mo08HH2241,LU,1
Mo08HH2242,LU,5
Mo08HH2243,LU,3
Mo08HH2244,LU,3
Mo08HH2245,LU,5
Mo08HH2246,LU,1
Mo08HH2247,LU,3
Mo08HH2248,LU,1
Mo08HH2249,LU,5
Mo08HH2250,LU,3
Mo08HH2251,LU,2
Mo08HH2252,LU,2
Mo08HH2253,LU,1
Mo08HH2254,LU,1
Mo08HH2255,LU,4
Mo08HH2256,LU,3
Mo08HH2257,LU,2
Mo08HH2258,LU,2
Mo08HH2259,LU,4
Mo08HH2260,LU,4
Mo08HH2261,LU,4
Mo08HH2262,LU,2
Mo08HH2263,LU,4
Mo08HH2264,LU,2
Mo08HH2265,LU,4
Mo08HH2266,LU,2
Mo08HH2267,LU,1
Mo08HH2268,LU,1
Mo08HH2269,LU,2
Mo08HH2270,LU,4
Mo08HH2271,LU,2
Mo08HH2272,LU,1
Mo08HH2273,LU,2
Mo08HH2274,LU,1
Mo08HH2275,LU,2
Mo08HH2276,LU,2
Mo08HH2277,LU,1
Mo08HH2278,LU,2
Mo08HH2279,LU,4
Mo08HH2280,LU,4
Mo08HH2281,LU,5
Mo08HH2282,LU,6
Mo08HH2283,LU,5
Mo08HH2284,LU,4
Mo08HH2285,LU,3
Mo08HH2286,LU,4
Mo08HH2287,LU,3
Mo08HH2288,LU,2
Mo08HH2289,LU,3
Mo08HH2290,LU,3
Mo08HH2291,LU,1
Mo08HH2292,LU,4
Mo08HH2293,LU,3
Mo08HH2294,LU,4
Mo08HH2295,LU,3
Mo08HH2296,LU,3
Mo08HH2297,LU,3
Mo08HH2298,LU,2
Mo08HH2299,LU,1
Mo08HH2300,LU,2
Mo08HH2301,LU,5
Mo08HH2302,LU,3
Mo08HH2303,LU,2
Mo08HH2304,LU,4
Mo08HH2305,LU,3
Mo08HH2306,LU,2
Mo08HH2307,LU,4
Mo08HH2308,LU,2
Mo08HH2309,LU,5
Mo08HH2310,LU,5
Mo08HH2311,LU,2
Mo08HH2312,LU,4
Mo08HH2313,LU,4
Mo08HH2314,LU,4
Mo08HH2315,LU,5
Mo08HH2316,LU,3
Mo08HH2317,LU,4
Mo08HH2318,LU,4
Mo08HH2319,LU,4
Mo08HH2320,LU,2
Mo08HH2321,LU,2
Mo08HH2322,LU,1
Mo08HH2323,LU,3
Mo08HH2324,LU,3
Mo08HH2325,LU,5
Mo08HH2326,LU,3
Mo08HH2327,LU,4
Mo08HH2328,LU,4
Mo08HH2329,LU,4
Mo08HH2330,LU,3
Mo08HH2331,LU,4
Mo08HH2332,LU,5
Mo08HH2333,LU,4
Mo08HH2334,LU,2
Mo08HH2335,LU,2
Mo08HH2336,LU,2
Mo08HH2337,LU,10
Mo08HH2338,LU,2
Mo08HH2339,LU,1
Mo08HH2340,LU,6
Mo08HH2341,LU,5
Mo08HH2342,LU,4
Mo08HH2343,LU,6
Mo08HH2344,LU,4
Mo08HH2345,LU,4
Mo08HH2346,LU,3
Mo08HH2347,LU,5
Mo08HH2348,LU,4
Mo08HH2349,LU,4
Mo08HH2350,LU,3
Mo08HH2351,LU,5
Mo08HH2352,LU,4
Mo08HH2353,LU,4
Mo08HH2354,LU,2
Mo08HH2355,LU,2
Mo08HH2356,LU,2
Mo08HH2357,LU,4
Mo08HH2358,LU,4
Mo08HH2359,LU,1
Mo08HH2360,LU,2
Mo08HH2361,LU,1
Mo08HH2362,LU,2
Mo08HH2363,LU,2
Mo08HH2364,LU,2
Mo08HH2365,LU,2
Mo08HH2366,LU,3
Mo08HH2367,LU,4
Mo08HH2368,LU,3
Mo08HH2369,LU,6
Mo08HH2370,LU,2
Mo08HH2371,LU,2
Mo08HH2372,LU,4
Mo08HH2373,LU,2
Mo08HH2374,LU,5
Mo08HH2375,LU,4
Mo08HH2376,LU,4
Mo08HH2377,LU,4
Mo08HH2378,LU,6
Mo08HH2379,LU,3
Mo08HH2380,LU,2
Mo08HH2381,LU,3
Mo08HH2382,LU,1
Mo08HH2383,LU,4
Mo08HH2384,LU,4
Mo08HH2385,LU,2
Mo08HH2386,LU,4
Mo08HH2387,LU,4
Mo08HH2388,LU,2
Mo08HH2389,LU,6
Mo08HH2390,LU,4
Mo08HH2391,LU,3
Mo08HH2392,LU,3
Mo08HH2393,LU,3
Mo08HH2394,LU,3
Mo08HH2395,LU,2
Mo08HH2396,LU,4
Mo08HH2397,LU,5
Mo08HH2398,LU,5
Mo08HH2399,LU,5
Mo08HH2400,LU,5
Mo08HH2401,LU,5
Mo08HH2402,LU,4
Mo08HH2403,LU,5
Mo08HH2404,LU,3
Mo08HH2405,LU,5
Mo08HH2406,LU,4
Mo08HH2407,LU,1
Mo08HH2408,LU,2
Mo08HH2409,LU,5
Mo08HH2410,LU,6
Mo08HH2411,LU,5
Mo08HH2412,LU,4
Mo08HH2413,LU,5
Mo08HH2414,LU,4
Mo08HH2415,LU,2
Mo08HH2416,LU,5
Mo08HH2417,LU,2
Mo08HH2418,LU,4
Mo08HH2419,LU,5
Mo08HH2420,LU,2
Mo08HH2421,LU,2
Mo08HH2422,LU,2
Mo08HH2423,LU,3
Mo08HH2424,LU,2
Mo08HH2425,LU,4
Mo08HH2426,LU,5
Mo08HH2427,LU,2
Mo08HH2428,LU,2
Mo08HH2429,LU,3
Mo08HH2430,LU,4
Mo08HH2431,LU,4
Mo08HH2432,LU,5
Mo08HH2433,LU,2
Mo08HH2434,LU,4
Mo08HH2435,LU,4
Mo08HH2436,LU,3
Mo08HH2437,LU,3
Mo08HH2438,LU,2
Mo08HH2439,LU,6
Mo08HH2440,LU,5
Mo08HH2441,LU,4
Mo08HH2442,LU,2
Mo08HH2443,LU,4
Mo08HH2444,LU,5
Mo08HH2445,LU,2
Mo08HH2446,LU,3
Mo08HH2447,LU,3
Mo08HH2448,LU,4
Mo08HH2449,LU,4
Mo08HH2450,LU,7
Mo08HH2451,LU,5
Mo08HH2452,LU,2
Mo08HH2453,LU,4
Mo08HH2454,LU,3
Mo08HH2455,LU,1
Mo08HH2456,LU,4
Mo08HH2457,LU,4
Mo08HH2458,LU,2
Mo08HH2459,LU,3
Mo08HH2460,LU,4
Mo08HH2461,LU,5
Mo08HH2462,LU,4
Mo08HH2463,LU,2
Mo08HH2464,LU,3
Mo08HH2465,LU,4
Mo08HH2466,LU,2
Mo08HH2467,LU,5
Mo08HH2468,LU,4
Mo08HH2469,LU,3
Mo08HH2470,LU,3
Mo08HH2471,LU,5
Mo08HH2472,LU,2
Mo08HH2473,LU,5
Mo08HH2474,LU,3
Mo08HH2475,LU,2
Mo08HH2476,LU,2
Mo08HH2477,LU,4
Mo08HH2478,LU,5
Mo08HH2479,LU,4
Mo08HH2480,LU,3
Mo08HH2481,LU,5
Mo08HH2482,LU,3
Mo08HH2483,LU,3
Mo08HH2484,LU,5
Mo08HH2485,LU,4
Mo08HH2486,LU,2
Mo08HH2487,LU,5
Mo08HH2488,LU,2
Mo08HH2489,LU,4
Mo08HH2490,LU,2
Mo08HH2491,LU,2
Mo08HH2492,LU,3
Mo08HH2493,LU,4
Mo08HH2494,LU,3
Mo08HH2495,LU,2
Mo08HH2496,LU,4
Mo08HH2497,LU,2
Mo08HH2498,LU,1
Mo08HH2499,LU,4
Mo08HH2500,LU,5
Mo08HH2501,LU,2
Mo08HH2502,LU,3
Mo08HH2503,LU,4
Mo08HH2504,LU,4
Mo08HH2505,LU,4
Mo08HH2506,LU,2
Mo08HH2507,LU,4
Mo08HH2508,LU,4
Mo08HH2509,LU,5
Mo08HH2510,LU,8
Mo08HH2511,LU,6
Mo08HH2512,LU,4
Mo08HH2513,LU,4
Mo08HH2514,LU,2
Mo08HH2515,LU,4
Mo08HH2516,LU,2
Mo08HH2517,LU,1
Mo08HH2518,LU,4
Mo08HH2519,LU,2
Mo08HH2520,LU,4
Mo08HH2521,LU,2
Mo08HH2522,LU,6
Mo08HH2523,LU,4
Mo08HH2524,LU,4
Mo08HH2525,LU,3
Mo08HH2526,LU,2
Mo08HH2527,LU,4
Mo08HH2528,LU,2
Mo08HH2529,LU,2
Mo08HH2530,LU,3
Mo08HH2531,LU,4
Mo08HH2532,LU,1
Mo08HH2533,LU,2
Mo08HH2534,LU,4
Mo08HH2535,LU,2
Mo08HH2536,LU,2
Mo08HH2537,LU,3
Mo08HH2538,LU,3
Mo08HH2539,LU,6
Mo08HH2540,LU,4
Mo08HH2541,LU,1
Mo08HH2542,LU,4
Mo08HH2543,LU,3
Mo08HH2544,LU,3
Mo08HH2545,LU,5
Mo08HH2546,LU,1
Mo08HH2547,LU,4
Mo08HH2548,LU,4
Mo08HH2549,LU,3
Mo08HH2550,LU,4
Mo08HH2551,LU,2
Mo08HH2552,LU,3
Mo08HH2553,LU,3
Mo08HH2554,LU,4
Mo08HH2555,LU,2
Mo08HH2556,LU,4
Mo08HH2557,LU,5
Mo08HH2558,LU,2
Mo08HH2559,LU,3
Mo08HH2560,LU,7
Mo08HH2561,LU,5
Mo08HH2562,LU,4
Mo08HH2563,LU,2
Mo08HH2564,LU,1
Mo08HH2565,LU,6
Mo08HH2566,LU,2
Mo08HH2567,LU,5
Mo08HH2568,LU,1
Mo08HH2569,LU,4
Mo08HH2570,LU,2
Mo08HH2571,LU,6
Mo08HH2572,LU,3
Mo08HH2573,LU,2
Mo08HH2574,LU,2
Mo08HH2575,LU,4
Mo08HH2576,LU,4
Mo08HH2577,LU,2
Mo08HH2578,LU,4
Mo08HH2579,LU,3
Mo08HH2580,LU,2
Mo08HH2581,LU,3
Mo08HH2582,LU,5
Mo08HH2583,LU,4
Mo08HH2584,LU,3
Mo08HH2585,LU,4
Mo08HH2586,LU,4
Mo08HH2587,LU,2
Mo08HH2588,LU,4
Mo08HH2589,LU,4
Mo08HH2590,LU,5
Mo08HH2591,LU,1
Mo08HH2592,LU,4
Mo08HH2593,LU,4
Mo08HH2594,LU,3
Mo08HH2595,LU,2
Mo08HH2596,LU,5
Mo08HH2597,LU,5
Mo08HH2598,LU,5
Mo08HH2599,LU,3
Mo08HH2600,LU,3
Mo08HH2601,LU,4
Mo08HH2602,LU,2
Mo08HH2603,LU,1
Mo08HH2604,LU,3
Mo08HH2605,LU,4
Mo08HH2606,LU,3
Mo08HH2607,LU,4
Mo08HH2608,LU,4
Mo08HH2609,LU,5
Mo08HH2610,LU,6
Mo08HH2611,LU,2
Mo08HH2612,LU,3
Mo08HH2613,LU,3
Mo08HH2614,LU,5
Mo08HH2615,LU,2
Mo08HH2616,LU,3
Mo08HH2617,LU,5
Mo08HH2618,LU,4
Mo08HH2619,LU,2
Mo08HH2620,LU,4
Mo08HH2621,LU,6
Mo08HH2622,LU,2
Mo08HH2623,LU,4
Mo08HH2624,LU,3
Mo08HH2625,LU,3
Mo08HH2626,LU,3
Mo08HH2627,LU,3
Mo08HH2628,LU,4
Mo08HH2629,LU,4
Mo08HH2630,LU,1
Mo08HH2631,LU,3
Mo08HH2632,LU,3
Mo08HH2633,LU,2
Mo08HH2634,LU,4
Mo08HH2635,LU,2
Mo08HH2636,LU,2
Mo08HH2637,LU,4
Mo08HH2638,LU,4
Mo08HH2639,LU,6
Mo08HH2640,LU,4
Mo08HH2641,LU,3
Mo08HH2642,LU,2
Mo08HH2643,LU,4
Mo08HH2644,LU,3
Mo08HH2645,LU,4
Mo08HH2646,LU,2
Mo08HH2647,LU,2
Mo08HH2648,LU,3
Mo08HH2649,LU,2
Mo08HH2650,LU,5
Mo08HH2651,LU,4
Mo08HH2652,LU,4
Mo08HH2653,LU,5
Mo08HH2654,LU,4
Mo08HH2655,LU,2
Mo08HH2656,LU,7
Mo08HH2657,LU,4
Mo08HH2658,LU,4
Mo08HH2659,LU,5
Mo08HH2660,LU,4
Mo08HH2661,LU,3
Mo08HH2662,LU,4
Mo08HH2663,LU,2
Mo08HH2664,LU,4
Mo08HH2665,LU,5
Mo08HH2666,LU,3
Mo08HH2667,LU,3
Mo08HH2668,LU,2
Mo08HH2669,LU,4
Mo08HH2670,LU,5
Mo08HH2671,LU,4
Mo08HH2672,LU,3
Mo08HH2673,LU,1
Mo08HH2674,LU,3
Mo08HH2675,LU,4
Mo08HH2676,LU,5
Mo08HH2677,LU,2
Mo08HH2678,LU,4
Mo08HH2679,LU,4
Mo08HH2680,LU,4
Mo08HH2681,LU,1
Mo08HH2682,LU,4
Mo08HH2683,LU,5
Mo08HH2684,LU,5
Mo08HH2685,LU,5
Mo08HH2686,LU,4
Mo08HH2687,LU,4
Mo08HH2688,LU,4
Mo08HH2689,LU,5
Mo08HH2690,LU,4
Mo08HH2691,LU,4
Mo08HH2692,LU,5
Mo08HH2693,LU,2
Mo08HH2694,LU,4
Mo08HH2695,LU,2
Mo08HH2696,LU,4
Mo08HH2697,LU,5
Mo08HH2698,LU,5
Mo08HH2699,LU,2
Mo08HH2700,LU,3
Mo08HH2701,LU,3
Mo08HH2702,LU,3
Mo08HH2703,LU,4
Mo08HH2704,LU,2
Mo08HH2705,LU,4
Mo08HH2706,LU,5
Mo08HH2707,LU,4
Mo08HH2708,LU,4
Mo08HH2709,LU,1
Mo08HH2710,LU,2
Mo08HH2711,LU,2
Mo08HH2712,LU,3
Mo08HH2713,LU,3
Mo08HH2714,LU,5
Mo08HH2715,LU,1
Mo08HH2716,LU,6
Mo08HH2717,LU,5
Mo08HH2718,LU,2
Mo08HH2719,LU,6
Mo08HH2720,LU,2
Mo08HH2721,LU,3
Mo08HH2722,LU,4
Mo08HH2723,LU,4
Mo08HH2724,LU,3
Mo08HH2725,LU,4
Mo08HH2726,LU,4
Mo08HH2727,LU,2
Mo08HH2728,LU,2
Mo08HH2729,LU,3
Mo08HH2730,LU,2
Mo08HH2731,LU,4
Mo08HH2732,LU,2
Mo08HH2733,LU,3
Mo08HH2734,LU,5
Mo08HH2735,LU,3
Mo08HH2736,LU,4
Mo08HH2737,LU,6
Mo08HH2738,LU,2
Mo08HH2739,LU,1
Mo08HH2740,LU,4
Mo08HH2741,LU,3
Mo08HH2742,LU,1
Mo08HH2743,LU,2
Mo08HH2744,LU,2
Mo08HH2745,LU,4
Mo08HH2746,LU,2
Mo08HH2747,LU,4
Mo08HH2748,LU,1
Mo08HH2749,LU,4
Mo08HH2750,LU,4
Mo08HH2751,LU,5
Mo08HH2752,LU,5
Mo08HH2753,LU,4
Mo08HH2754,LU,1
Mo08HH2755,LU,2
Mo08HH2756,LU,5
Mo08HH2757,LU,3
Mo08HH2758,LU,4
Mo08HH2759,LU,2
Mo08HH2760,LU,4
Mo08HH2761,LU,5
Mo08HH2762,LU,2
Mo08HH2763,LU,2
Mo08HH2764,LU,4
Mo08HH2765,LU,4
Mo08HH2766,LU,5
Mo08HH2767,LU,6
Mo08HH2768,LU,3
Mo08HH2769,LU,1
Mo08HH2770,LU,4
Mo08HH2771,LU,5
Mo08HH2772,LU,4
Mo08HH2773,LU,5
Mo08HH2774,LU,4
Mo08HH2775,LU,3
Mo08HH2776,LU,5
Mo08HH2777,LU,4
Mo08HH2778,LU,4
Mo08HH2779,LU,1
Mo08HH2780,LU,2
Mo08HH2781,LU,2
Mo08HH2782,LU,2
Mo08HH2783,LU,5
Mo08HH2784,LU,3
Mo08HH2785,LU,1
Mo08HH2786,LU,2
Mo08HH2787,LU,3
Mo08HH2788,LU,5
Mo08HH2789,LU,3
Mo08HH2790,LU,5
Mo08HH2791,LU,3
Mo08HH2792,LU,4
Mo08HH2793,LU,3
Mo08HH2794,LU,5
Mo08HH2795,LU,3
Mo08HH2796,LU,4
Mo08HH2797,LU,2
Mo08HH2798,LU,3
Mo08HH2799,LU,4
Mo08HH2800,LU,4
Mo08HH2801,LU,4
Mo08HH2802,LU,2
Mo08HH2803,LU,5
Mo08HH2804,LU,4
Mo08HH2805,LU,3
Mo08HH2806,LU,4
Mo08HH2807,LU,4
Mo08HH2808,LU,4
Mo08HH2809,LU,4
Mo08HH2810,LU,3
Mo08HH2811,LU,3
Mo08HH2812,LU,5
Mo08HH2813,LU,4
Mo08HH2814,LU,4
Mo08HH2815,LU,1
Mo08HH2816,LU,4
Mo08HH2817,LU,4
Mo08HH2818,LU,3
Mo08HH2819,LU,3
Mo08HH2820,LU,3
Mo08HH2821,LU,1
Mo08HH2822,LU,2
Mo08HH2823,LU,4
Mo08HH2824,LU,5
Mo08HH2825,LU,1
Mo08HH2826,LU,4
Mo08HH2827,LU,3
Mo08HH2828,LU,4
Mo08HH2829,LU,2
Mo08HH2830,LU,4
Mo08HH2831,LU,4
Mo08HH2832,LU,6
Mo08HH2833,LU,2
Mo08HH2834,LU,2
Mo08HH2835,LU,4
Mo08HH2836,LU,5
Mo08HH2837,LU,6
Mo08HH2838,LU,3
Mo08HH2839,LU,2
Mo08HH2840,LU,2
Mo08HH2841,LU,2
Mo08HH2842,LU,5
Mo08HH2843,LU,4
Mo08HH2844,LU,4
Mo08HH2845,LU,4
Mo08HH2846,LU,4
Mo08HH2847,LU,4
Mo08HH2848,LU,3
Mo08HH2849,LU,5
Mo08HH2850,LU,5
Mo08HH2851,LU,4
Mo08HH2852,LU,3
Mo08HH2853,LU,5
Mo08HH2854,LU,4
Mo08HH2855,LU,5
Mo08HH2856,LU,4
Mo08HH2857,LU,5
Mo08HH2858,LU,3
Mo08HH2859,LU,1
Mo08HH2860,LU,4
Mo08HH2861,LU,1
Mo08HH2862,LU,2
Mo08HH2863,LU,4
Mo08HH2864,LU,2
Mo08HH2865,LU,3
Mo08HH2866,LU,5
Mo08HH2867,LU,1
Mo08HH2868,LU,1
Mo08HH2869,LU,3
Mo08HH2870,LU,3
Mo08HH2871,LU,3
Mo08HH2872,LU,4
Mo08HH2873,LU,3
Mo08HH2874,LU,3
Mo08HH2875,LU,3
Mo08HH2876,LU,4
Mo08HH2877,LU,3
Mo08HH2878,LU,3
Mo08HH2879,LU,5
Mo08HH2880,LU,4
Mo08HH2881,LU,2
Mo08HH2882,LU,4
Mo08HH2883,LU,3
Mo08HH2884,LU,6
Mo08HH2885,LU,4
Mo08HH2886,LU,5
Mo08HH2887,LU,3
Mo08HH2888,LU,4
Mo08HH2889,LU,2
Mo08HH2890,LU,3
Mo08HH2891,LU,4
Mo08HH2892,LU,3
Mo08HH2893,LU,4
Mo08HH2894,LU,3
Mo08HH2895,LU,3
Mo08HH2896,LU,4
Mo08HH2897,LU,4
Mo08HH2898,LU,4
Mo08HH2899,LU,2
Mo08HH2900,LU,4
Mo08HH2901,LU,4
Mo08HH2902,LU,6
Mo08HH2903,LU,4
Mo08HH2904,LU,2
Mo08HH2905,LU,2
Mo08HH2906,LU,4
Mo08HH2907,LU,3
Mo08HH2908,LU,2
Mo08HH2909,LU,5
Mo08HH2910,LU,5
Mo08HH2911,LU,2
Mo08HH2912,LU,4
Mo08HH2913,LU,4
Mo08HH2914,LU,3
Mo08HH2915,LU,4
Mo08HH2916,LU,2
Mo08HH2917,LU,2
Mo08HH2918,LU,1
Mo08HH2919,LU,5
Mo08HH2920,LU,4
Mo08HH2921,LU,6
Mo08HH2922,LU,4
Mo08HH2923,LU,4
Mo08HH2924,LU,3
Mo08HH2925,LU,3
Mo08HH2926,LU,4
Mo08HH2927,LU,1
Mo08HH2928,LU,4
Mo08HH2929,LU,3
Mo08HH2930,LU,4
Mo08HH2931,LU,3
Mo08HH2932,LU,4
Mo08HH2933,LU,4
Mo08HH2934,LU,4
Mo08HH2935,LU,5
Mo08HH2936,LU,3
Mo08HH2937,LU,2
Mo08HH2938,LU,3
Mo08HH2939,LU,3
Mo08HH2940,LU,4
Mo08HH2941,LU,2
Mo08HH2942,LU,2
Mo08HH2943,LU,4
Mo08HH2944,LU,5
Mo08HH2945,LU,3
Mo08HH2946,LU,4
Mo08HH2947,LU,5
Mo08HH2948,LU,2
Mo08HH2949,LU,4
Mo08HH2950,LU,4
Mo08HH2951,LU,6
Mo08HH2952,LU,2
Mo08HH2953,LU,5
Mo08HH2954,LU,5
Mo08HH2955,LU,4
Mo08HH2956,LU,5
Mo08HH2957,LU,8
Mo08HH2958,LU,2
Mo08HH2959,LU,3
Mo08HH2960,LU,4
Mo08HH2961,LU,5
Mo08HH2962,LU,3
Mo08HH2963,LU,2
Mo08HH2964,LU,3
Mo08HH2965,LU,2
Mo08HH2966,LU,3
Mo08HH2967,LU,5
Mo08HH2968,LU,2
Mo08HH2969,LU,3
Mo08HH2970,LU,2
Mo08HH2971,LU,2
Mo08HH2972,LU,4
Mo08HH2973,LU,5
Mo08HH2974,LU,4
Mo08HH2975,LU,4
Mo08HH2976,LU,6
Mo08HH2977,LU,4
Mo08HH2978,LU,3
Mo08HH2979,LU,4
Mo08HH2980,LU,2
Mo08HH2981,LU,5
Mo08HH2982,LU,6
Mo08HH2983,LU,2
Mo08HH2984,LU,2
Mo08HH2985,LU,2
Mo08HH2986,LU,2
Mo08HH2987,LU,3
Mo08HH2988,LU,6
Mo08HH2989,LU,7
Mo08HH2990,LU,2
Mo08HH2991,LU,4
Mo08HH2992,LU,2
Mo08HH2993,LU,5
Mo08HH2994,LU,3
Mo08HH2995,LU,2
Mo08HH2996,LU,5
Mo08HH2997,LU,3
Mo08HH2998,LU,4
Mo08HH2999,LU,1
Mo08HH3000,LU,3
Mo08HH3001,LU,3
Mo08HH3002,LU,5
Mo08HH3003,LU,4
Mo08HH3004,LU,4
Mo08HH3005,LU,5
Mo08HH3006,LU,2
Mo08HH3007,LU,4
Mo08HH3008,LU,1
Mo08HH3009,LU,4
Mo08HH3010,LU,5
Mo08HH3011,LU,4
Mo08HH3012,LU,3
Mo08HH3013,LU,4
Mo08HH3014,LU,4
Mo08HH3015,LU,3
Mo08HH3016,LU,2
Mo08HH3017,LU,3
Mo08HH3018,LU,3
Mo08HH3019,LU,7
Mo08HH3020,LU,3
Mo08HH3021,LU,3
Mo08HH3022,LU,5
Mo08HH3023,LU,4
Mo08HH3024,LU,4
Mo08HH3025,LU,4
Mo08HH3026,LU,1
Mo08HH3027,LU,3
Mo08HH3028,LU,2
Mo08HH3029,LU,3
Mo08HH3030,LU,3
Mo08HH3031,LU,1
Mo08HH3032,LU,3
Mo08HH3033,LU,7
Mo08HH3034,LU,3
Mo08HH3035,LU,5
Mo08HH3036,LU,5
Mo08HH3037,LU,3
Mo08HH3038,LU,3
Mo08HH3039,LU,2
Mo08HH3040,LU,5
Mo08HH3041,LU,2
Mo08HH3042,LU,4
Mo08HH3043,LU,3
Mo08HH3044,LU,2
Mo08HH3045,LU,5
Mo08HH3046,LU,2
Mo08HH3047,LU,4
Mo08HH3048,LU,3
Mo08HH3049,LU,4
Mo08HH3050,LU,5
Mo08HH3051,LU,4
Mo08HH3052,LU,2
Mo08HH3053,LU,4
Mo08HH3054,LU,2
Mo08HH3055,LU,4
Mo08HH3056,LU,4
Mo08HH3057,LU,3
Mo08HH3058,LU,3
Mo08HH3059,LU,3
Mo08HH3060,LU,4
Mo08HH3061,LU,3
Mo08HH3062,LU,3
Mo08HH3063,LU,4
Mo08HH3064,LU,3
Mo08HH3065,LU,4
Mo08HH3066,LU,5
Mo08HH3067,LU,5
